1	y	[log]	r	x0.2	rollback	140	0.02	1	mean:	0.183616663	-0.15422296	0.018926915	var:	0.000308334	0.002664678	0.000984669
1	x	[log]	r	x0.2	rollback	160	0.02	1	mean:	0.029507425	-0.458946831	-0.395752934	var:	0.017738745	0.001952131	0.006331498
1	y	[log]	r	x0.2	rollback	160	0.02	1	mean:	0.18373351	-0.159735362	0.020386311	var:	0.000309221	0.002302311	0.000843219
1	x	[log]	r	x0.2	rollback	180	0.02	1	mean:	0.024304007	-0.452675091	-0.4008469	var:	0.015793916	0.002086654	0.005892658
1	y	[log]	r	x0.2	rollback	180	0.02	1	mean:	0.183927268	-0.162960785	0.022435225	var:	0.000293658	0.002127677	0.000950196
1	x	[log]	r	x0.2	rollback	20	0.02	1	mean:	-0.169854295	-0.489539069	-0.448285354	var:	0.019182726	0.006665311	0.008820217
1	y	[log]	r	x0.2	rollback	20	0.02	1	mean:	0.14233627	-0.151387859	-0.02545171	var:	0.001383181	0.00509681	0.003315647
1	x	[log]	r	x0.2	rollback	200	0.02	1	mean:	0.023519802	-0.448753528	-0.399927968	var:	0.015255399	0.002011713	0.005851516
1	y	[log]	r	x0.2	rollback	200	0.02	1	mean:	0.184251843	-0.164650828	0.021647451	var:	0.000264572	0.002058053	0.00092774
1	x	[log]	r	x0.2	rollback	220	0.02	1	mean:	0.027679157	-0.447082392	-0.398161118	var:	0.016392981	0.002095227	0.005864288
1	y	[log]	r	x0.2	rollback	220	0.02	1	mean:	0.184907658	-0.166093455	0.019682754	var:	0.000323562	0.002059364	0.000913262
1	x	[log]	r	x0.2	rollback	240	0.02	1	mean:	0.025301954	-0.451109055	-0.402436191	var:	0.015055334	0.001810612	0.005013919
1	y	[log]	r	x0.2	rollback	240	0.02	1	mean:	0.185094188	-0.167647062	0.020768306	var:	0.000294316	0.001937187	0.000890253
1	x	[log]	r	x0.2	rollback	40	0.02	1	mean:	-0.168385922	-0.472606295	-0.440187021	var:	0.0186099	0.007021943	0.007321631
1	y	[log]	r	x0.2	rollback	40	0.02	1	mean:	0.153138823	-0.15935021	-0.009338635	var:	0.000742456	0.003433104	0.001643475
1	x	[log]	r	x0.2	rollback	60	0.02	1	mean:	-0.056442186	-0.452178362	-0.406135132	var:	0.010101919	0.004591622	0.00752704
1	y	[log]	r	x0.2	rollback	60	0.02	1	mean:	0.177400254	-0.158565434	0.008130285	var:	0.000368261	0.002849431	0.000904913
1	x	[log]	r	x0.2	rollback	80	0.02	1	mean:	-0.033169288	-0.464991182	-0.418595118	var:	0.013272757	0.003686086	0.006599823
1	y	[log]	r	x0.2	rollback	80	0.02	1	mean:	0.181197657	-0.157010354	0.008398093	var:	0.00037689	0.003090424	0.001141662
1	x	[log]	r	x2.0	rollback	0	0.02	1	mean:	-0.308572777	-0.518991216	-0.631988558	var:	0.051727568	0.047731639	0.034593144
1	y	[log]	r	x2.0	rollback	0	0.02	1	mean:	0.114699781	-0.098947859	-0.090154447	var:	0.011915945	0.013373884	0.012887216
1	x	[log]	r	x2.0	rollback	100	0.02	1	mean:	-0.263378769	-0.429108924	-0.592368402	var:	0.03968011	0.015193485	0.015179231
1	y	[log]	r	x2.0	rollback	100	0.02	1	mean:	0.12223464	-0.159272321	-0.032571864	var:	0.012272988	0.012540351	0.0052252
1	x	[log]	r	x2.0	rollback	120	0.02	1	mean:	-0.299590413	-0.424206936	-0.603265418	var:	0.047934317	0.015393892	0.024530809
1	y	[log]	r	x2.0	rollback	120	0.02	1	mean:	0.120401432	-0.154762004	-0.040759027	var:	0.012103867	0.012928294	0.007550548
